transaction_id,date,day_of_week,time,daypart,store_id,city,neighborhood,country,product,category,subcategory,unit_price_usd,quantity,gross_total_usd,discount_pct,net_total_usd,profit_usd,margin_pct,payment_method,customer_id,loyalty_tier,stars_earned,season,weather
TXN-0755,2024-07-27,Saturday,13:31,Lunch,STR-SEA-01,Seattle,Capitol Hill,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,0,2.95,2.35,79.7,Card,CUST-00193,Green,3,Summer,Rainy
TXN-0756,2024-08-03,Saturday,06:12,Morning Rush,STR-SEA-01,Seattle,Capitol Hill,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,0,6.45,4.25,65.9,Card,CUST-02825,Platinum,1,Summer,Snowy
TXN-0757,2024-02-08,Thursday,10:04,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,0,2.95,2.35,79.7,Cash,CUST-01026,Gold,1,Winter,Cloudy
TXN-0758,2024-02-25,Sunday,10:03,Mid Morning,STR-SEA-01,Seattle,Capitol Hill,USA,Marshmallow Dream Bar,Food,Snacks,2.95,1,2.95,0,2.95,2.15,72.9,Contactless,CUST-00392,Green,1,Winter,Snowy
TXN-0759,2024-10-23,Wednesday,07:02,Morning Rush,STR-SEA-02,Seattle,Pike Place,USA,Matcha Latte,Beverages,Hot Coffee,6.25,1,6.25,0,6.25,4.55,72.8,Card,CUST-00254,Platinum,1,Fall,Snowy
TXN-0760,2024-01-29,Monday,11:06,Mid Morning,STR-NYC-01,New York,Manhattan,USA,Chocolate Croissant,Food,Bakery,4.45,2,8.9,0,8.9,5.9,66.3,Contactless,CUST-00393,Gold,4,Winter,Windy
TXN-0761,2024-07-29,Monday,17:39,Evening,STR-NYC-01,New York,Manhattan,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,3,17.85,0,17.85,13.05,73.1,App,CUST-01392,Gold,6,Summer,Sunny
TXN-0762,2024-08-20,Tuesday,09:06,Mid Morning,STR-NYC-01,New York,Manhattan,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,0,3.45,2.45,71.0,Card,CUST-02348,Green,3,Summer,Cloudy
TXN-0763,2024-11-22,Friday,11:46,Mid Morning,STR-BOS-01,Boston,Back Bay,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,0,2.45,2.05,83.7,App,CUST-00248,Green,1,Fall,Cloudy
TXN-0764,2024-06-08,Saturday,20:48,Evening,STR-SEA-01,Seattle,Capitol Hill,USA,Marshmallow Dream Bar,Food,Snacks,2.95,1,2.95,0,2.95,2.15,72.9,Card,CUST-01924,Platinum,1,Summer,Rainy
TXN-0765,2024-11-04,Monday,20:33,Evening,STR-BOS-01,Boston,Back Bay,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,1,5.25,0,5.25,3.45,65.7,Card,CUST-02078,Green,1,Fall,Windy
TXN-0766,2024-01-28,Sunday,21:40,Evening,STR-LA-02,Los Angeles,Santa Monica,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,5,3.28,2.45,71.0,Contactless,CUST-02846,Gold,1,Winter,Snowy
TXN-0767,2024-11-03,Sunday,14:21,Afternoon,STR-BOS-01,Boston,Back Bay,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,3,15.75,0,15.75,10.35,65.7,App,CUST-01861,Gold,3,Fall,Sunny
TXN-0768,2024-09-10,Tuesday,15:44,Afternoon,STR-LA-02,Los Angeles,Santa Monica,USA,Espresso,Beverages,Hot Coffee,2.95,3,8.85,0,8.85,7.05,79.7,Contactless,CUST-01358,Green,3,Fall,Snowy
TXN-0769,2024-04-15,Monday,21:23,Evening,STR-NYC-01,New York,Manhattan,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,1,5.75,0,5.75,3.85,67.0,App,CUST-00584,Green,3,Spring,Rainy
TXN-0770,2024-08-13,Tuesday,19:23,Evening,STR-NYC-01,New York,Manhattan,USA,Americano,Beverages,Hot Coffee,3.45,2,6.9,15,5.87,5.4,78.3,Cash,CUST-00714,Green,2,Summer,Cloudy
TXN-0771,2024-05-14,Tuesday,13:11,Lunch,STR-LA-02,Los Angeles,Santa Monica,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,0,5.95,4.35,73.1,App,CUST-02775,Gold,1,Spring,Cloudy
TXN-0772,2024-07-13,Saturday,08:59,Morning Rush,STR-LA-02,Los Angeles,Santa Monica,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,2,49.9,0,49.9,33.9,67.9,Cash,CUST-02708,Green,4,Summer,Cloudy
TXN-0773,2024-09-26,Thursday,08:09,Morning Rush,STR-LA-01,Los Angeles,Downtown,USA,Vanilla Bean Scone,Food,Bakery,3.45,3,10.35,5,9.83,7.35,71.0,Contactless,CUST-02845,Green,9,Fall,Rainy
TXN-0774,2024-06-11,Tuesday,15:58,Afternoon,STR-NYC-01,New York,Manhattan,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,5,2.33,2.05,83.7,Cash,CUST-00609,Platinum,1,Summer,Rainy
TXN-0775,2024-05-06,Monday,09:08,Mid Morning,STR-AUS-01,Austin,Downtown,USA,Cold Brew,Beverages,Cold Coffee,4.75,2,9.5,15,8.07,7.3,76.8,App,CUST-01928,Gold,2,Spring,Windy
TXN-0776,2024-02-03,Saturday,16:41,Afternoon,STR-AUS-01,Austin,Downtown,USA,Americano,Beverages,Hot Coffee,3.45,1,3.45,0,3.45,2.7,78.3,Card,CUST-01319,Platinum,2,Winter,Rainy
TXN-0777,2024-09-26,Thursday,12:17,Lunch,STR-BOS-01,Boston,Back Bay,USA,Marshmallow Dream Bar,Food,Snacks,2.95,2,5.9,0,5.9,4.3,72.9,App,CUST-00849,Platinum,6,Fall,Cloudy
TXN-0778,2024-04-13,Saturday,11:19,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,3,19.35,10,17.42,12.75,65.9,Cash,CUST-01043,Platinum,3,Spring,Windy
TXN-0779,2024-02-13,Tuesday,10:33,Mid Morning,STR-SEA-01,Seattle,Capitol Hill,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,2,7.3,0,7.3,5.6,76.7,Cash,CUST-01746,Green,4,Winter,Snowy
TXN-0780,2024-08-27,Tuesday,17:20,Evening,STR-CHI-01,Chicago,The Loop,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,1,5.25,0,5.25,3.45,65.7,Card,CUST-01088,Green,2,Summer,Sunny
TXN-0781,2024-07-02,Tuesday,12:34,Lunch,STR-NYC-02,New York,Brooklyn,USA,Cold Brew,Beverages,Cold Coffee,4.75,1,4.75,5,4.51,3.65,76.8,App,CUST-00293,Green,1,Summer,Rainy
TXN-0782,2024-01-20,Saturday,09:21,Mid Morning,STR-CHI-01,Chicago,The Loop,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,1,24.95,0,24.95,16.95,67.9,Card,CUST-02891,Platinum,2,Winter,Windy
TXN-0783,2024-03-11,Monday,06:19,Morning Rush,STR-CHI-01,Chicago,The Loop,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,3,74.85,5,71.11,50.85,67.9,App,CUST-01934,Gold,6,Spring,Windy
TXN-0784,2024-03-17,Sunday,16:13,Afternoon,STR-MIA-01,Miami,South Beach,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,1,5.75,0,5.75,3.85,67.0,Contactless,CUST-02960,Platinum,3,Spring,Snowy
TXN-0785,2024-06-23,Sunday,09:49,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Cold Brew,Beverages,Cold Coffee,4.75,1,4.75,0,4.75,3.65,76.8,App,CUST-01535,Gold,3,Summer,Cloudy
TXN-0786,2024-10-22,Tuesday,16:31,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,Contactless,CUST-02829,Gold,2,Fall,Windy
TXN-0787,2024-06-02,Sunday,14:02,Afternoon,STR-LA-01,Los Angeles,Downtown,USA,Nitro Cold Brew,Beverages,Cold Coffee,5.45,1,5.45,0,5.45,4.15,76.1,Contactless,CUST-01562,Gold,3,Summer,Cloudy
TXN-0788,2024-07-19,Friday,09:06,Mid Morning,STR-SEA-01,Seattle,Capitol Hill,USA,Cold Brew,Beverages,Cold Coffee,4.75,1,4.75,0,4.75,3.65,76.8,Cash,CUST-00382,Gold,3,Summer,Cloudy
TXN-0789,2024-02-23,Friday,17:38,Evening,STR-MIA-01,Miami,South Beach,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,1,24.95,0,24.95,16.95,67.9,Contactless,CUST-01163,Green,1,Winter,Cloudy
TXN-0790,2024-04-29,Monday,08:03,Morning Rush,STR-SEA-01,Seattle,Capitol Hill,USA,Chocolate Croissant,Food,Bakery,4.45,2,8.9,0,8.9,5.9,66.3,Contactless,CUST-01602,Green,4,Spring,Cloudy
TXN-0791,2024-02-26,Monday,12:04,Lunch,STR-SEA-02,Seattle,Pike Place,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,15,3.1,2.8,76.7,Card,CUST-01269,Green,1,Winter,Snowy
TXN-0792,2024-12-29,Sunday,14:19,Afternoon,STR-BOS-01,Boston,Back Bay,USA,Marshmallow Dream Bar,Food,Snacks,2.95,1,2.95,0,2.95,2.15,72.9,Contactless,CUST-01129,Platinum,3,Winter,Cloudy
TXN-0793,2024-01-04,Thursday,17:38,Evening,STR-LA-02,Los Angeles,Santa Monica,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,Contactless,CUST-01896,Platinum,2,Winter,Windy
TXN-0794,2024-01-21,Sunday,18:29,Evening,STR-SEA-01,Seattle,Capitol Hill,USA,Cold Brew,Beverages,Cold Coffee,4.75,1,4.75,5,4.51,3.65,76.8,Contactless,CUST-02511,Platinum,2,Winter,Cloudy
TXN-0795,2024-07-31,Wednesday,15:27,Afternoon,STR-MIA-01,Miami,South Beach,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,0,5.95,4.35,73.1,App,CUST-01612,Platinum,1,Summer,Sunny
TXN-0796,2024-05-02,Thursday,15:18,Afternoon,STR-NYC-02,New York,Brooklyn,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,0,5.95,4.35,73.1,Contactless,CUST-01685,Platinum,1,Spring,Windy
TXN-0797,2024-03-03,Sunday,08:49,Morning Rush,STR-SEA-01,Seattle,Capitol Hill,USA,Birthday Cake Pop,Food,Snacks,1.75,1,1.75,0,1.75,1.2,68.6,Card,CUST-02073,Green,2,Spring,Sunny
TXN-0798,2024-08-24,Saturday,16:47,Afternoon,STR-MIA-01,Miami,South Beach,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,0,6.45,4.65,72.1,Card,CUST-01625,Platinum,2,Summer,Sunny
TXN-0799,2024-01-06,Saturday,19:20,Evening,STR-MIA-01,Miami,South Beach,USA,Chai Tea Latte,Beverages,Tea,5.45,1,5.45,0,5.45,4.05,74.3,Card,CUST-02923,Green,1,Winter,Snowy
TXN-0800,2024-03-12,Tuesday,18:10,Evening,STR-NYC-01,New York,Manhattan,USA,Marshmallow Dream Bar,Food,Snacks,2.95,2,5.9,0,5.9,4.3,72.9,App,CUST-02190,Green,4,Spring,Snowy
TXN-0801,2024-03-27,Wednesday,06:17,Morning Rush,STR-LA-01,Los Angeles,Downtown,USA,Matcha Latte,Beverages,Hot Coffee,6.25,2,12.5,0,12.5,9.1,72.8,App,CUST-02765,Green,2,Spring,Windy
TXN-0802,2024-04-20,Saturday,17:51,Evening,STR-AUS-01,Austin,Downtown,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,2,12.9,0,12.9,8.5,65.9,App,CUST-01600,Platinum,6,Spring,Rainy
TXN-0803,2024-08-15,Thursday,07:24,Morning Rush,STR-LA-02,Los Angeles,Santa Monica,USA,Frappuccino,Beverages,Cold Coffee,6.95,1,6.95,10,6.25,5.0,71.9,Card,CUST-00375,Gold,1,Summer,Sunny
TXN-0804,2024-08-03,Saturday,10:12,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,4,25.8,0,25.8,18.6,72.1,Card,CUST-02966,Green,12,Summer,Cloudy
TXN-0805,2024-01-23,Tuesday,17:20,Evening,STR-AUS-01,Austin,Downtown,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,0,3.45,2.45,71.0,Contactless,CUST-01753,Platinum,1,Winter,Sunny
TXN-0806,2024-04-28,Sunday,10:00,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,0,2.95,2.35,79.7,Card,CUST-01880,Green,2,Spring,Cloudy
TXN-0807,2024-02-03,Saturday,10:04,Mid Morning,STR-LA-02,Los Angeles,Santa Monica,USA,Chai Tea Latte,Beverages,Tea,5.45,2,10.9,0,10.9,8.1,74.3,App,CUST-02919,Platinum,4,Winter,Windy
TXN-0808,2024-10-18,Friday,08:20,Morning Rush,STR-SEA-02,Seattle,Pike Place,USA,Americano,Beverages,Hot Coffee,3.45,1,3.45,0,3.45,2.7,78.3,Cash,CUST-00719,Platinum,1,Fall,Rainy
TXN-0809,2024-12-07,Saturday,06:58,Morning Rush,STR-BOS-01,Boston,Back Bay,USA,Marshmallow Dream Bar,Food,Snacks,2.95,1,2.95,0,2.95,2.15,72.9,Card,CUST-02063,Platinum,3,Winter,Windy
TXN-0810,2024-12-26,Thursday,15:57,Afternoon,STR-NYC-02,New York,Brooklyn,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,0,6.45,4.65,72.1,Card,CUST-02539,Platinum,2,Winter,Sunny
TXN-0811,2024-01-31,Wednesday,10:09,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,Contactless,CUST-01347,Green,1,Winter,Cloudy
TXN-0812,2024-05-22,Wednesday,16:33,Afternoon,STR-SEA-02,Seattle,Pike Place,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,2,10.5,0,10.5,6.9,65.7,Card,CUST-01357,Gold,2,Spring,Rainy
TXN-0813,2024-05-04,Saturday,19:42,Evening,STR-LA-02,Los Angeles,Santa Monica,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,5,2.8,2.35,79.7,Card,CUST-02491,Platinum,3,Spring,Snowy
TXN-0814,2024-09-23,Monday,15:04,Afternoon,STR-MIA-01,Miami,South Beach,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,1,5.25,0,5.25,3.45,65.7,Card,CUST-00837,Green,1,Fall,Cloudy
TXN-0815,2024-02-16,Friday,17:59,Evening,STR-LA-02,Los Angeles,Santa Monica,USA,Americano,Beverages,Hot Coffee,3.45,1,3.45,0,3.45,2.7,78.3,Contactless,CUST-01276,Green,2,Winter,Cloudy
TXN-0816,2024-04-11,Thursday,14:19,Afternoon,STR-CHI-01,Chicago,The Loop,USA,Chai Tea Latte,Beverages,Tea,5.45,1,5.45,0,5.45,4.05,74.3,Cash,CUST-01971,Platinum,1,Spring,Sunny
TXN-0817,2024-07-03,Wednesday,12:27,Lunch,STR-AUS-01,Austin,Downtown,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,Contactless,CUST-00082,Gold,1,Summer,Snowy
TXN-0818,2024-08-06,Tuesday,19:38,Evening,STR-AUS-01,Austin,Downtown,USA,Cold Brew,Beverages,Cold Coffee,4.75,2,9.5,0,9.5,7.3,76.8,Cash,CUST-01559,Platinum,2,Summer,Snowy
TXN-0819,2024-06-05,Wednesday,14:30,Afternoon,STR-NYC-02,New York,Brooklyn,USA,Birthday Cake Pop,Food,Snacks,1.75,1,1.75,0,1.75,1.2,68.6,Card,CUST-00634,Platinum,2,Summer,Cloudy
TXN-0820,2024-01-03,Wednesday,16:23,Afternoon,STR-MIA-01,Miami,South Beach,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,3,19.35,0,19.35,13.95,72.1,Cash,CUST-01574,Gold,6,Winter,Snowy
TXN-0821,2024-06-06,Thursday,08:56,Morning Rush,STR-NYC-01,New York,Manhattan,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,4,99.8,15,84.83,67.8,67.9,Card,CUST-00796,Green,8,Summer,Snowy
TXN-0822,2024-05-10,Friday,12:44,Lunch,STR-SEA-01,Seattle,Capitol Hill,USA,Birthday Cake Pop,Food,Snacks,1.75,1,1.75,0,1.75,1.2,68.6,Contactless,CUST-01011,Platinum,2,Spring,Cloudy
TXN-0823,2024-09-01,Sunday,10:45,Mid Morning,STR-NYC-01,New York,Manhattan,USA,Pumpkin Spice Latte,Beverages,Hot Coffee,6.45,3,19.35,0,19.35,13.65,70.5,Cash,CUST-02480,Platinum,3,Fall,Snowy
TXN-0824,2024-12-14,Saturday,14:42,Afternoon,STR-LA-01,Los Angeles,Downtown,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,Contactless,CUST-01629,Green,3,Winter,Windy
TXN-0825,2024-02-11,Sunday,18:10,Evening,STR-SEA-02,Seattle,Pike Place,USA,Bottled Water,Merchandise,Drinks,2.45,3,7.35,0,7.35,6.15,83.7,Contactless,CUST-02401,Gold,9,Winter,Rainy
TXN-0826,2024-07-29,Monday,14:51,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Cold Brew,Beverages,Cold Coffee,4.75,1,4.75,5,4.51,3.65,76.8,Card,CUST-01631,Gold,3,Summer,Rainy
TXN-0827,2024-01-04,Thursday,06:04,Morning Rush,STR-SEA-02,Seattle,Pike Place,USA,Americano,Beverages,Hot Coffee,3.45,2,6.9,0,6.9,5.4,78.3,Contactless,CUST-00699,Platinum,4,Winter,Cloudy
TXN-0828,2024-07-10,Wednesday,09:11,Mid Morning,STR-AUS-01,Austin,Downtown,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,2,7.3,10,6.57,5.6,76.7,Card,CUST-00761,Gold,6,Summer,Cloudy
TXN-0829,2024-01-31,Wednesday,09:57,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Americano,Beverages,Hot Coffee,3.45,2,6.9,0,6.9,5.4,78.3,Card,CUST-00327,Platinum,2,Winter,Rainy
TXN-0830,2024-02-13,Tuesday,08:01,Morning Rush,STR-BOS-01,Boston,Back Bay,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,1,5.75,0,5.75,3.85,67.0,App,CUST-00039,Gold,3,Winter,Sunny
TXN-0831,2024-05-16,Thursday,17:02,Evening,STR-NYC-02,New York,Brooklyn,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,2,12.9,0,12.9,9.3,72.1,Cash,CUST-01991,Green,4,Spring,Snowy
TXN-0832,2024-06-21,Friday,10:56,Mid Morning,STR-SEA-01,Seattle,Capitol Hill,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,15,2.08,2.05,83.7,Contactless,CUST-01551,Green,2,Summer,Windy
TXN-0833,2024-01-30,Tuesday,17:00,Evening,STR-MIA-01,Miami,South Beach,USA,Birthday Cake Pop,Food,Snacks,1.75,3,5.25,10,4.73,3.6,68.6,Card,CUST-00106,Gold,9,Winter,Windy
TXN-0834,2024-03-03,Sunday,16:52,Afternoon,STR-LA-02,Los Angeles,Santa Monica,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,0,2.45,2.05,83.7,Contactless,CUST-02110,Platinum,3,Spring,Snowy
TXN-0835,2024-12-04,Wednesday,15:52,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,0,5.95,4.35,73.1,Cash,CUST-02777,Gold,1,Winter,Snowy
TXN-0836,2024-04-29,Monday,15:05,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Marshmallow Dream Bar,Food,Snacks,2.95,1,2.95,0,2.95,2.15,72.9,App,CUST-01577,Gold,3,Spring,Rainy
TXN-0837,2024-11-06,Wednesday,18:56,Evening,STR-BOS-01,Boston,Back Bay,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,2,11.9,5,11.3,8.7,73.1,App,CUST-00524,Platinum,6,Fall,Snowy
TXN-0838,2024-02-14,Wednesday,21:55,Evening,STR-MIA-01,Miami,South Beach,USA,Chocolate Croissant,Food,Bakery,4.45,2,8.9,0,8.9,5.9,66.3,Contactless,CUST-02715,Gold,2,Winter,Windy
TXN-0839,2024-05-03,Friday,16:42,Afternoon,STR-NYC-02,New York,Brooklyn,USA,Chai Tea Latte,Beverages,Tea,5.45,1,5.45,0,5.45,4.05,74.3,Card,CUST-01338,Platinum,1,Spring,Snowy
TXN-0840,2024-05-23,Thursday,15:57,Afternoon,STR-NYC-02,New York,Brooklyn,USA,Chai Tea Latte,Beverages,Tea,5.45,2,10.9,0,10.9,8.1,74.3,Contactless,CUST-00371,Platinum,6,Spring,Rainy
TXN-0841,2024-04-24,Wednesday,10:45,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Matcha Latte,Beverages,Hot Coffee,6.25,2,12.5,0,12.5,9.1,72.8,Card,CUST-00916,Platinum,4,Spring,Rainy
TXN-0842,2024-02-29,Thursday,08:47,Morning Rush,STR-BOS-01,Boston,Back Bay,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,10,4.0,2.95,66.3,Cash,CUST-00522,Platinum,1,Winter,Rainy
TXN-0843,2024-07-13,Saturday,10:37,Mid Morning,STR-AUS-01,Austin,Downtown,USA,Marshmallow Dream Bar,Food,Snacks,2.95,2,5.9,0,5.9,4.3,72.9,Cash,CUST-01496,Gold,4,Summer,Cloudy
TXN-0844,2024-09-23,Monday,06:54,Morning Rush,STR-MIA-01,Miami,South Beach,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,0,2.95,2.35,79.7,Contactless,CUST-02786,Gold,1,Fall,Snowy
TXN-0845,2024-03-16,Saturday,15:51,Afternoon,STR-NYC-01,New York,Manhattan,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,App,CUST-01121,Gold,3,Spring,Windy
TXN-0846,2024-09-01,Sunday,16:24,Afternoon,STR-NYC-01,New York,Manhattan,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,15,5.06,4.35,73.1,Card,CUST-00922,Gold,1,Fall,Sunny
TXN-0847,2024-04-01,Monday,10:52,Mid Morning,STR-LA-01,Los Angeles,Downtown,USA,Marshmallow Dream Bar,Food,Snacks,2.95,2,5.9,15,5.02,4.3,72.9,Cash,CUST-01731,Platinum,4,Spring,Snowy
TXN-0848,2024-06-27,Thursday,13:18,Lunch,STR-CHI-01,Chicago,The Loop,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,Contactless,CUST-00399,Green,3,Summer,Cloudy
TXN-0849,2024-06-14,Friday,07:59,Morning Rush,STR-CHI-01,Chicago,The Loop,USA,Marshmallow Dream Bar,Food,Snacks,2.95,3,8.85,0,8.85,6.45,72.9,Card,CUST-01810,Green,9,Summer,Snowy
TXN-0850,2024-05-29,Wednesday,17:12,Evening,STR-NYC-01,New York,Manhattan,USA,Americano,Beverages,Hot Coffee,3.45,1,3.45,0,3.45,2.7,78.3,Card,CUST-01543,Platinum,1,Spring,Snowy
TXN-0851,2024-12-13,Friday,08:30,Morning Rush,STR-LA-01,Los Angeles,Downtown,USA,Americano,Beverages,Hot Coffee,3.45,3,10.35,10,9.31,8.1,78.3,Cash,CUST-02431,Green,9,Winter,Snowy
TXN-0852,2024-03-17,Sunday,08:25,Morning Rush,STR-MIA-01,Miami,South Beach,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,1,5.75,0,5.75,3.85,67.0,Contactless,CUST-02834,Platinum,1,Spring,Sunny
TXN-0853,2024-08-25,Sunday,15:28,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,1,24.95,0,24.95,16.95,67.9,App,CUST-02004,Green,1,Summer,Windy
TXN-0854,2024-04-25,Thursday,21:30,Evening,STR-CHI-01,Chicago,The Loop,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,0,6.45,4.65,72.1,Card,CUST-01573,Green,3,Spring,Snowy
TXN-0855,2024-11-26,Tuesday,08:20,Morning Rush,STR-NYC-02,New York,Brooklyn,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,5,3.28,2.45,71.0,Contactless,CUST-02871,Platinum,1,Fall,Sunny
TXN-0856,2024-07-20,Saturday,17:33,Evening,STR-MIA-01,Miami,South Beach,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,2,12.9,0,12.9,8.5,65.9,App,CUST-00850,Platinum,6,Summer,Sunny
TXN-0857,2024-04-02,Tuesday,11:20,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,0,5.95,4.35,73.1,Card,CUST-00360,Platinum,1,Spring,Windy
TXN-0858,2024-05-11,Saturday,08:19,Morning Rush,STR-SEA-01,Seattle,Capitol Hill,USA,Cold Brew,Beverages,Cold Coffee,4.75,1,4.75,15,4.04,3.65,76.8,App,CUST-01018,Green,2,Spring,Rainy
TXN-0859,2024-01-24,Wednesday,10:34,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Bottled Water,Merchandise,Drinks,2.45,3,7.35,0,7.35,6.15,83.7,Cash,CUST-02141,Gold,9,Winter,Rainy
TXN-0860,2024-11-06,Wednesday,16:42,Afternoon,STR-NYC-01,New York,Manhattan,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,1,24.95,0,24.95,16.95,67.9,Cash,CUST-00882,Green,1,Fall,Cloudy
TXN-0861,2024-11-04,Monday,10:08,Mid Morning,STR-BOS-01,Boston,Back Bay,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,1,24.95,0,24.95,16.95,67.9,Cash,CUST-01564,Platinum,2,Fall,Cloudy
TXN-0862,2024-07-23,Tuesday,09:27,Mid Morning,STR-LA-01,Los Angeles,Downtown,USA,Birthday Cake Pop,Food,Snacks,1.75,1,1.75,0,1.75,1.2,68.6,Cash,CUST-02594,Green,3,Summer,Cloudy
TXN-0863,2024-07-09,Tuesday,17:38,Evening,STR-LA-01,Los Angeles,Downtown,USA,Marshmallow Dream Bar,Food,Snacks,2.95,2,5.9,0,5.9,4.3,72.9,Contactless,CUST-01553,Green,4,Summer,Sunny
TXN-0864,2024-11-05,Tuesday,08:07,Morning Rush,STR-AUS-01,Austin,Downtown,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,0,2.95,2.35,79.7,App,CUST-01487,Gold,3,Fall,Rainy
TXN-0865,2024-05-19,Sunday,09:00,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Americano,Beverages,Hot Coffee,3.45,3,10.35,0,10.35,8.1,78.3,App,CUST-00506,Green,6,Spring,Cloudy
TXN-0866,2024-09-26,Thursday,17:06,Evening,STR-AUS-01,Austin,Downtown,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,Cash,CUST-02489,Platinum,2,Fall,Sunny
TXN-0867,2024-01-25,Thursday,16:11,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Americano,Beverages,Hot Coffee,3.45,1,3.45,5,3.28,2.7,78.3,Contactless,CUST-01954,Platinum,3,Winter,Windy
